Sentence,Aspect,Category,Opinion,Polarity,Implicitness
"it was an amazing laptop , until the graphics card started rotting after a month .",graphics,OPERATION_PERFORMANCE,implicit,negative,EAIO
edit : just shy of owning 2 for 9 months now and both are experiencing touch screen failure problems .,touch,OPERATION_PERFORMANCE,implicit,negative,EAIO
"one of them keeps sliding the touchscreen randomly back and forth , and the other one disables a top portion of the screen randomly .",touchscreen,OPERATION_PERFORMANCE,implicit,negative,EAIO
"i loved this chromebook , it worked great for six months .",chromebook,GENERAL,loved,positive,EAEO
"i loved this chromebook , it worked great for six months .",chromebook,OPERATION_PERFORMANCE,great,positive,EAEO
"now the romance is over ; it won ' t charge , and my only option is to send it in for service , a 10 - day event not including shipping there and back .",implicit,OPERATION_PERFORMANCE,implicit,negative,IAIO
the build quality is fantastic .,build,DESIGN_FEATURES,fantastic,positive,EAEO
the thing that made me return it was the trackpad .,trackpad,GENERAL,implicit,negative,EAIO
the trackpad was very glitchy .,trackpad,GENERAL,glitchy,negative,EAEO
i had the trackpad speed maxed out and it still was bugging out .,trackpad,OPERATION_PERFORMANCE,implicit,negative,EAIO
overall i like the portability and battery life on this device .,device,PORTABILITY,like,positive,EAEO
overall i like the portability and battery life on this device .,battery,QUALITY,like,positive,EAEO
my disappointment begins with the fact that chromeos is not touch - ready and most websites will not consider touch interface for desktop mode websites .,chromeos,USABILITY,disappointment,negative,EAEO
"google ' s own services like google docs , drive , and gmail don ' t respond well to touch screen gestures often leaving me in despair .",google,DESIGN_FEATURES,implicit,negative,EAIO
"aside from the larger capacity , it hasn ' t lived up to some of the other hardware i ' ve used .",implicit,GENERAL,implicit,negative,IAIO
• super thin and light weight,implicit,DESIGN_FEATURES,thin,positive,IAEO
• super thin and light weight,implicit,DESIGN_FEATURES,light,positive,IAEO
• bright screen with good colors,screen,QUALITY,bright,positive,EAEO
• bright screen with good colors,screen,QUALITY,good,positive,EAEO
• occasionally hangs for 10 - 30 seconds with no response from keyboard or trackpad,keyboard,OPERATION_PERFORMANCE,implicit,negative,EAIO
• occasionally hangs for 10 - 30 seconds with no response from keyboard or trackpad,trackpad,OPERATION_PERFORMANCE,implicit,negative,EAIO
"i also decided that despite the advantages of the asus , i can not live with the sharp edges and middling volume .",asus,GENERAL,implicit,positive,EAIO
"i also decided that despite the advantages of the asus , i can not live with the sharp edges and middling volume .",asus,DESIGN_FEATURES,implicit,negative,EAIO
at first i was totally stoked on this chromebook .,chromebook,GENERAL,stoked,positive,EAEO
"aluminum outer body , usb c charging from either side of the chrombooke , backit keyboard , nice screen resolution and fast processor .",processor,OPERATION_PERFORMANCE,fast,positive,EAEO
"then about 3 months in , it quit charging from the supplied fast charger .",fast,OPERATION_PERFORMANCE,implicit,negative,EAIO
"i can plug it in and put it back to sleep and it will charge , but if i haven ' t woken it up it won ' t begin to charge .",implicit,OPERATION_PERFORMANCE,implicit,negative,IAIO
the speaker crackling i can live with as i just need to logout and re - log in to fix it for about a week .,speaker,OPERATION_PERFORMANCE,implicit,neutral,EAIO
"the charging issue i can live with as well , even though it is annoying .",charging,OPERATION_PERFORMANCE,annoying,negative,EAEO
"i would look elsewhere for a convertible chrombook , this one just doesn ' t quite live up expectactions .",implicit,GENERAL,implicit,negative,IAIO
the design is very cool .,design,DESIGN_FEATURES,cool,positive,EAEO
it has a good blend of functionality and performance at a great price point .,implicit,OPERATION_PERFORMANCE,good,positive,IAEO
it has a good blend of functionality and performance at a great price point .,implicit,PRICE,great,positive,IAEO
"i especially loved the high ( er ) resolution display , compared to most other chromebooks .",display,QUALITY,loved,positive,EAEO
wifi was pretty bad .,wifi,QUALITY,bad,negative,EAEO
"linux worked fairly well , and i was pretty pleased with it overall .",linux,OPERATION_PERFORMANCE,well,positive,EAEO
"linux worked fairly well , and i was pretty pleased with it overall .",implicit,OPERATION_PERFORMANCE,pleased,positive,IAEO
"as of the time of writing , the audio drivers are still not working , but i typically don ' t care for that anyways .",audio,OPERATION_PERFORMANCE,implicit,negative,EAIO
"chromeos did well on this device , but i didn ' t like the scaling it did at higher resolutions .",chromeos,OPERATION_PERFORMANCE,well,positive,EAEO
"chromeos did well on this device , but i didn ' t like the scaling it did at higher resolutions .",chromeos,OPERATION_PERFORMANCE,',negative,EAEO
but it lost the coil whine roulette - - badly .,implicit,DESIGN_FEATURES,badly,negative,IAEO
"long story short , i loved asus and have been buying them for years .",asus,GENERAL,loved,positive,EAEO
"i ' m in the us and asus wanted to charge me $ 60 cad for diagnosis only , and then said it would be an additional estimated $ 315 for repair .",asus,OPERATION_PERFORMANCE,implicit,negative,EAIO
it ' s a real asus hasn ' t been able to improve their customer service and support and won ' t fix this issue .,customer,QUALITY,implicit,negative,EAIO
it just is missing a lot of other features that i wanted in a notebook,notebook,DESIGN_FEATURES,implicit,negative,EAIO
vlc media player from the chrome app store did not have the capability to play any media from my external ssd that was in a usb 3 .,vlc,OPERATION_PERFORMANCE,implicit,negative,EAIO
"the machine is easy to use , snappy , and everything the reviewers say .",machine,USABILITY,easy,positive,EAEO
"the machine is easy to use , snappy , and everything the reviewers say .",machine,USABILITY,snappy,positive,EAEO
the main bad for this particular variant is that google is no longer going to support it with updates .,google,GENERAL,bad,negative,EAEO
"so be forwarded , if you buy this , you are jumping right into a machine that won ' t get updates anymore ( which is something most chromebook owners want and a feature that makes them better than android and it ' s fragmented market ) .",machine,GENERAL,implicit,negative,EAIO
many apps won ' t download and work on it like they do on an ellipsis .,apps,OPERATION_PERFORMANCE,implicit,negative,EAIO
asus has not responded to numerous request for an update of the status of repair .,asus,GENERAL,implicit,negative,EAIO
"while under the warranty , asus sent me a fedex account with no instructions .",asus,GENERAL,implicit,negative,EAIO
but today i noticed it ' s cracking ( ref : pics ) .,implicit,OPERATION_PERFORMANCE,cracking,negative,IAEO
i bought this as a gift and was incredibly disappointed as it did n ' t even turn on after the initial charging .,implicit,GENERAL,disappointed,negative,IAEO
very disappointed and i have n ' t even had the product for 12 hours .,product,GENERAL,disappointed,negative,EAEO
"i loved everything about this chromebook until it stop charging 2 moths after perches , light just keeps flashing green .",chromebook,GENERAL,loved,positive,EAEO
"i loved everything about this chromebook until it stop charging 2 moths after perches , light just keeps flashing green .",chromebook,GENERAL,implicit,negative,EAIO
the product came highly recommended .,product,GENERAL,recommended,positive,EAEO
"this is not an inexpensive product , especially for a chrome book but , i figured you get what you pay for .",product,PRICE,not,negative,EAEO
"this is not an inexpensive product , especially for a chrome book but , i figured you get what you pay for .",product,GENERAL,implicit,positive,EAIO
yay amazon customer service they replaced it immediately for me no questions asked .,amazon,GENERAL,implicit,positive,EAIO
"the second one arrived , i had it from end of may june , to september started to notice the a key was a bit unresponsive at times .",a,OPERATION_PERFORMANCE,unresponsive,negative,EAEO
it gets rave reviews both on the ' net and amazon .,implicit,GENERAL,rave,positive,IAEO
"in many ways , the computer has lived up to my expectations .",computer,GENERAL,implicit,positive,EAIO
it is the nicest chrome computer i have ever owned .,chrome,GENERAL,nicest,positive,EAEO
it has one serious flaw though which is that the audio out can not drive headphones ( or earbuds ) adequately .,audio,OPERATION_PERFORMANCE,flaw,negative,EAEO
"even with the volume turned up all the way , the sound is very low which means that you have a poor soundstage .",sound,OPERATION_PERFORMANCE,low,negative,EAEO
the one star is for warranty support .,warranty,GENERAL,implicit,positive,EAIO
after about 60 days use the power adapter / charger stopped working .,power,OPERATION_PERFORMANCE,implicit,negative,EAIO
- i love the chromebook overall,chromebook,GENERAL,love,positive,EAEO
- it freezes up depending on the program you use and you have to restart it .,implicit,OPERATION_PERFORMANCE,implicit,negative,IAIO
- battery sucks .,battery,OPERATION_PERFORMANCE,sucks,negative,EAEO
- horrible customer service .,customer,QUALITY,horrible,negative,EAEO
build quality is excellent ( was .,build,DESIGN_FEATURES,excellent,positive,EAEO
online support from asus says they only repair not replace .,online,GENERAL,implicit,negative,EAIO
"this is my 3rd chromebook and it is , by far , the flakiest one i ' ve had .",chromebook,GENERAL,flakiest,negative,EAEO
"the bluetooth on it drops connections on a regular basis and the wifi is slow , slow , slow to connect on a regular basis .",bluetooth,OPERATION_PERFORMANCE,implicit,negative,EAIO
"the bluetooth on it drops connections on a regular basis and the wifi is slow , slow , slow to connect on a regular basis .",wifi,OPERATION_PERFORMANCE,slow,negative,EAEO
"the bluetooth on it drops connections on a regular basis and the wifi is slow , slow , slow to connect on a regular basis .",wifi,OPERATION_PERFORMANCE,slow,negative,EAEO
